Student ID,student_name,gender,grade,school_name,reading_score,math_score
16682,Sabrina Allen,F,11th,Cabrera High School,99,93
16735,Adam Smith,M,11th,Cabrera High School,99,79
16780,Patricia Vazquez,F,12th,Cabrera High School,99,92
16791,Abigail Casey,F,11th,Cabrera High School,99,87
16839,Jillian Proctor MD,F,10th,Cabrera High School,99,95
16860,Kimberly Mcdonald,F,9th,Cabrera High School,99,94
16881,Philip Lara,M,10th,Cabrera High School,99,94
16899,Christopher Olson,M,11th,Cabrera High School,99,69
16922,Eric Chen,M,10th,Cabrera High School,99,74
16952,Martin Kelley,M,9th,Cabrera High School,99,90
17038,Jason Delacruz,M,9th,Cabrera High School,99,83
17042,Patrick Gibson,M,11th,Cabrera High School,99,80
17168,James Lopez,M,9th,Cabrera High School,99,89
17263,Angela Gill,F,11th,Cabrera High School,99,77
17312,Ricardo Stewart,M,9th,Cabrera High School,99,97
17325,Dustin Jordan,M,11th,Cabrera High School,99,92
17387,Kristen Holt,F,10th,Cabrera High School,99,71
17404,Anne Larsen MD,F,10th,Cabrera High School,99,88
17406,Jason Mitchell,M,11th,Cabrera High School,99,68
17436,Erik Carpenter,M,9th,Cabrera High School,99,70
17443,Brandon Serrano,M,10th,Cabrera High School,99,78
17461,Rebecca Richards,F,12th,Cabrera High School,99,70
17476,Troy Wall,M,10th,Cabrera High School,99,97
17485,Lauren Smith,F,10th,Cabrera High School,99,91
17559,Kathleen Gross,F,12th,Cabrera High School,99,87
17562,Dalton Decker,M,10th,Cabrera High School,99,69
17576,Karen Anderson,F,9th,Cabrera High School,99,73
17595,Diane Fuentes,F,11th,Cabrera High School,99,86
17608,Marissa Smith,F,10th,Cabrera High School,99,72
17616,Mark Rivas,M,12th,Cabrera High School,99,76
17711,Desiree Frazier,F,9th,Cabrera High School,99,70
17753,Cody Bernard,M,10th,Cabrera High School,99,99
17808,Dr. Karen Kelley,F,10th,Cabrera High School,99,74
17852,Daniel Joseph,M,9th,Cabrera High School,99,95
17870,Kim Faulkner,F,10th,Cabrera High School,99,83
17882,Michael Dean,M,9th,Bailey High School,99,79
18051,Daniel Cross,M,11th,Bailey High School,99,80
18090,Cameron Davis,M,12th,Bailey High School,99,66
18118,Rita Gordon,F,11th,Bailey High School,99,84
18135,Karen Munoz,F,12th,Bailey High School,99,68
18200,Sean Watkins,M,12th,Bailey High School,99,64
18231,Ethan Beltran,M,12th,Bailey High School,99,83
18264,Robert Gray,M,10th,Bailey High School,99,96
18273,Connie Patterson,F,11th,Bailey High School,99,97
18400,Anthony Stone,M,12th,Bailey High School,99,91
18416,Mr. Lee Rose,M,11th,Bailey High School,99,98
18438,Mr. Lucas Smith,M,12th,Bailey High School,99,87
18450,Jennifer Reynolds,F,12th,Bailey High School,99,81
18620,Teresa Contreras,F,11th,Bailey High School,99,73
18644,Latasha Cummings,F,11th,Bailey High School,99,96
18683,Luis Allen,M,12th,Bailey High School,99,71
18684,Edwin Watkins,M,10th,Bailey High School,99,90
18778,Alejandro Garner,M,10th,Bailey High School,99,62
18801,Kari Barrett,F,10th,Bailey High School,99,68
18835,Darlene Lee,F,9th,Bailey High School,99,56
18881,Caroline Zimmerman,F,11th,Bailey High School,99,88
18887,Abigail Smith,F,12th,Bailey High School,99,89
18911,Mr. Angel Johnson,M,9th,Bailey High School,99,95
18933,Shane Perez,M,9th,Bailey High School,99,75
18977,Lisa Olson,F,11th,Bailey High School,99,62
18992,Pamela Williams,F,11th,Bailey High School,99,76
18993,Richard Hernandez,M,9th,Bailey High School,99,96
19062,Justin Henry,M,9th,Bailey High School,99,58
19124,Sergio Graham,M,11th,Bailey High School,99,69
19157,Jessica Nguyen,F,12th,Bailey High School,99,84
19222,Angela Glass,F,10th,Bailey High School,99,56
19243,Nancy Thomas,F,11th,Bailey High School,99,56
19267,Barbara Daniel,F,11th,Bailey High School,99,76
19281,Andrew Owens,M,11th,Bailey High School,99,70
19293,Kenneth Hartman,M,9th,Bailey High School,99,88
19314,Jeanette Carlson,F,12th,Bailey High School,99,84
19477,Pamela Ritter,F,9th,Bailey High School,99,55
19484,Barbara Carr,F,10th,Bailey High School,99,64
19515,Jeffery Perez,M,11th,Bailey High School,99,90
19562,Tonya Walsh,F,9th,Bailey High School,99,61
19566,Joshua Love,M,9th,Bailey High School,99,91
19592,Anthony Reeves,M,12th,Bailey High School,99,60
19593,Diane Vargas,F,9th,Bailey High School,99,80
19633,Rachel Hall,F,11th,Bailey High School,99,95
19672,Amanda Morgan,F,10th,Bailey High School,99,98
19686,Jeffrey Rivas,M,9th,Bailey High School,99,59
19730,Debbie Davenport,F,10th,Bailey High School,99,71
19800,John Guerra,M,12th,Bailey High School,99,57
19983,Clinton Wallace,M,10th,Bailey High School,99,56
20025,Peter Tucker,M,9th,Bailey High School,99,98
20066,Jeffrey Wilson,M,11th,Bailey High School,99,89
20139,Rebecca Jordan,F,12th,Bailey High School,99,94
20175,Melissa Johnson,F,10th,Bailey High School,99,85
20191,Abigail Perez,F,9th,Bailey High School,99,82
20346,Daniel Nelson,M,10th,Bailey High School,99,68
20391,Amy Baird,F,9th,Bailey High School,99,74
20550,Nicholas Ford,M,11th,Bailey High School,99,58
20606,Michael Levine,M,11th,Bailey High School,99,81
20712,Justin Cunningham,M,11th,Bailey High School,99,93
20742,Audrey Fields,F,9th,Bailey High School,99,77
20792,Mrs. Lori Rogers MD,F,9th,Bailey High School,99,67
20808,Monica Oliver,F,11th,Bailey High School,99,76
20908,Maria Castro,F,11th,Bailey High School,99,67
21032,Valerie Hill,F,11th,Bailey High School,99,75
21047,Candace Frank,F,9th,Bailey High School,99,89
21143,Derrick Johnson,M,11th,Bailey High School,99,67
21168,Jose Bennett,M,12th,Bailey High School,99,59
21236,Darius Atkinson,M,9th,Bailey High School,99,97
21259,Christopher West,M,12th,Bailey High School,99,58
21281,Douglas Hamilton,M,9th,Bailey High School,99,71
21303,Louis Hodges DDS,M,9th,Bailey High School,99,56
21340,Lawrence Hinton,M,10th,Bailey High School,99,63
21445,Jessica Smith,F,9th,Bailey High School,99,61
21494,Benjamin Evans,M,10th,Bailey High School,99,90
21503,Kyle Gomez,M,12th,Bailey High School,99,58
21508,Michael Cooper,M,9th,Bailey High School,99,98
21529,Madeline Brown,F,12th,Bailey High School,99,57
21546,Teresa Odonnell,F,10th,Bailey High School,99,70
21620,Stephen Mccall,M,12th,Bailey High School,99,63
21655,Nicole Goodwin,F,9th,Bailey High School,99,88
21716,Kenneth Avila Jr.,M,9th,Bailey High School,99,59
21737,Robin Brown,F,9th,Bailey High School,99,77
21776,Holly Mcpherson,F,9th,Bailey High School,99,59
21805,James Garcia,M,12th,Bailey High School,99,90
21860,Christopher Nelson,M,12th,Bailey High School,99,83
21879,Evan Moore,M,9th,Bailey High School,99,87
22011,Diana Hale,F,11th,Bailey High School,99,75
22086,Diana Bradley,F,9th,Bailey High School,99,97
22087,John Gonzalez,M,9th,Bailey High School,99,93
22106,Justin Richard,M,12th,Bailey High School,99,89
22112,Robert Beck,M,12th,Bailey High School,99,97
22196,Donna Brewer,F,12th,Bailey High School,99,94
22200,Jessica Richard,F,11th,Bailey High School,99,56
22217,Catherine Curtis,F,12th,Bailey High School,99,60
22301,Karla Mcneil,F,9th,Bailey High School,99,75
22337,Lindsey Davis,F,10th,Bailey High School,99,71
22346,Victor Walker,M,10th,Bailey High School,99,97
22352,Madison Wagner,F,9th,Bailey High School,99,71
22390,Michelle Cline,F,12th,Bailey High School,99,63
22403,Tara Douglas,F,9th,Bailey High School,99,84
22471,Maria Norman,F,12th,Bailey High School,99,72
22474,Jason Hall,M,12th,Bailey High School,99,97
22534,Christine Garcia,F,9th,Bailey High School,99,83
22548,Nicholas Harper,M,11th,Bailey High School,99,97
22582,Tammy Suarez,F,12th,Bailey High School,99,76
22618,Jessica Arroyo,F,10th,Bailey High School,99,94
22645,Cynthia Castillo,F,9th,Bailey High School,99,62
22650,Crystal Maldonado,F,9th,Bailey High School,99,95
22655,Teresa Hernandez,F,12th,Bailey High School,99,63
22697,Oscar Kaiser,M,12th,Bailey High School,99,59
22762,Angela Gray,F,10th,Bailey High School,99,71
22776,Daniel White,M,12th,Bailey High School,99,63
22810,Anthony Anderson,M,12th,Bailey High School,99,73
22838,Robert Miller,M,11th,Bailey High School,99,57
22882,Rebecca Mooney,F,11th,Holden High School,99,97
22893,Shelby Jones,F,12th,Holden High School,99,82
22911,Ronald Moore,M,9th,Holden High School,99,78
22917,Matthew Montgomery,M,10th,Holden High School,99,84
22970,Ashley Myers,F,11th,Holden High School,99,74
22990,Scott Rodriguez,M,9th,Holden High School,99,91
23071,Joshua Alvarado,M,10th,Holden High School,99,84
23073,Jennifer Miller,F,11th,Holden High School,99,93
23074,Brian Williams,M,12th,Holden High School,99,85
23141,Frances Lopez,F,11th,Holden High School,99,69
23142,Linda Price,F,10th,Holden High School,99,96
23144,Lisa Gonzalez,F,11th,Holden High School,99,71
23312,Meghan Walker,F,10th,Pena High School,99,92
23319,Amy Wise,F,12th,Pena High School,99,89
23327,Lisa Nguyen,F,12th,Pena High School,99,96
23430,James Shelton,M,11th,Pena High School,99,90
23457,Rachel Guzman,F,11th,Pena High School,99,80
23511,Amanda Campbell,F,11th,Pena High School,99,82
23527,Joshua Burns,M,12th,Pena High School,99,98
23544,Jason Clements,M,11th,Pena High School,99,70
23567,Breanna Mcguire,F,11th,Pena High School,99,81
23571,Michael Duarte,M,10th,Pena High School,99,79
23585,Ryan Cruz,M,10th,Pena High School,99,87
23586,Nichole Ellis,F,9th,Pena High School,99,71
23592,Mr. Michael Martin DVM,M,11th,Pena High School,99,86
23624,Jason Carter,M,12th,Pena High School,99,80
23631,Daniel Carlson,M,10th,Pena High School,99,70
23740,Charlotte Olson,F,12th,Pena High School,99,95
23762,Chad Stanton,M,11th,Pena High School,99,83
23837,Jasmine Lynn,F,10th,Pena High School,99,86
23857,Jason Carter,M,11th,Pena High School,99,96
23874,Stephen Stephens,M,9th,Pena High School,99,85
23917,Robert Davis,M,10th,Pena High School,99,96
23920,Desiree Young,F,10th,Pena High School,99,93
23950,Jason Hendrix,M,9th,Pena High School,99,88
23963,Aaron Smith,M,9th,Pena High School,99,70
23972,Joshua Solis,M,11th,Pena High School,99,87
23993,Sean Hurst,M,12th,Pena High School,99,72
24009,Kimberly Knight DDS,F,11th,Pena High School,99,81
24019,Caroline Barnes,F,9th,Pena High School,99,71
24026,Allison Lewis,F,10th,Pena High School,99,72
24038,Julie Robinson,F,11th,Pena High School,99,99
24084,Michael Roberts,M,10th,Pena High School,99,88
24094,Thomas Hernandez,M,12th,Pena High School,99,88
24134,Angela Boone,F,11th,Pena High School,99,68
24147,Stacey Lewis,F,9th,Pena High School,99,91
24158,Joseph Hobbs,M,12th,Pena High School,99,91
24180,Glenn Bauer,M,12th,Pena High School,99,68
24190,Gregory Estes,M,9th,Pena High School,99,86
24192,Dakota Davis,M,11th,Pena High School,99,94
24206,Bobby Gilbert,M,12th,Pena High School,99,99
24228,George Molina,M,11th,Pena High School,99,80
24235,Nathaniel Hodge,M,12th,Pena High School,99,96
24258,Megan Huber,F,12th,Wright High School,99,90
24263,Zachary Cox,M,12th,Wright High School,99,82
24296,Gabriel Fisher,M,10th,Wright High School,99,98
24362,Sabrina Hicks,F,11th,Wright High School,99,82
24463,Karl Smith,M,11th,Wright High School,99,74
24474,Alexis Phillips,F,12th,Wright High School,99,72
24499,Gabriel Williams,M,11th,Wright High School,99,95
24578,Jennifer Garcia,F,10th,Wright High School,99,72
24609,Wendy Short,F,12th,Wright High School,99,77
24626,Jennifer Cooper,F,9th,Wright High School,99,76
24674,Christine Morrow,F,9th,Wright High School,99,88
24692,Jennifer Cooper,F,11th,Wright High School,99,89
24744,James Rodriguez,M,10th,Wright High School,99,93
24748,Dr. Erica Stevenson,F,11th,Wright High School,99,86
24749,Charles Strickland,M,11th,Wright High School,99,94
24798,Gina Gould,F,11th,Wright High School,99,89
24815,John Jackson,M,9th,Wright High School,99,85
24872,Ann Huber,F,12th,Wright High School,99,87
24879,Austin Black,M,9th,Wright High School,99,97
24939,Steven Cook,M,10th,Wright High School,99,84
24994,Robert Brown,M,10th,Wright High School,99,73
25012,Dennis Chan,M,10th,Wright High School,99,94
25065,Leah Mccall,F,12th,Wright High School,99,76
25203,Scott Medina,M,11th,Wright High School,99,90
25205,Bruce Hale,M,12th,Wright High School,99,69
25222,Sandra Noble,F,10th,Wright High School,99,89
25231,Kyle Cruz,M,10th,Wright High School,99,84
25238,Amber Nelson,F,10th,Wright High School,99,68
25253,John Ewing,M,12th,Wright High School,99,94
25296,Stephanie Bender,F,12th,Wright High School,99,98
25300,Victoria Collins,F,10th,Wright High School,99,71
25319,Dave Suarez,M,11th,Wright High School,99,92
25325,Brittany Sanchez PhD,F,11th,Wright High School,99,71
25330,Joshua Wolf,M,10th,Wright High School,99,89
25377,Joshua Ortiz,M,12th,Wright High School,99,79
25542,Briana Lester,F,11th,Wright High School,99,82
25563,Debra Todd,F,9th,Wright High School,99,80
25710,Kerry Savage,M,10th,Wright High School,99,96
25727,Jacob Torres,M,9th,Wright High School,99,98
25766,Kenneth Anderson,M,12th,Wright High School,99,90
25812,Tonya Ward,F,11th,Wright High School,99,80
25846,Angela Hart,F,11th,Wright High School,99,94
25874,Deborah Austin,F,9th,Wright High School,99,95
25891,Jennifer Stevens,F,10th,Wright High School,99,70
25899,Lisa Bailey,F,10th,Wright High School,99,91
25936,Anthony Merritt,M,12th,Wright High School,99,70
25940,Daniel Lloyd,M,11th,Wright High School,99,68
26012,Dennis Carter,M,11th,Wright High School,99,84
26052,Richard Gonzalez,M,10th,Rodriguez High School,99,55
26147,Nicholas Mann,M,10th,Rodriguez High School,99,60
26149,Raymond Lawrence,M,10th,Rodriguez High School,99,85
26174,Fred Frederick,M,9th,Rodriguez High School,99,58
26208,Benjamin Morgan,M,9th,Rodriguez High School,99,83
26244,Mark Mora,M,9th,Rodriguez High School,99,74
26308,Nathan Hodges,M,11th,Rodriguez High School,99,95
26354,Debbie Medina,F,10th,Rodriguez High School,99,57
26377,Melissa Jacobs,F,12th,Rodriguez High School,99,89
26382,Christopher Avila,M,12th,Rodriguez High School,99,66
26388,Margaret Gilmore,F,11th,Rodriguez High School,99,57
26431,Samantha Banks,F,11th,Rodriguez High School,99,88
26444,Lucas Johnson,M,9th,Rodriguez High School,99,64
26484,Felicia Webb,F,12th,Rodriguez High School,99,55
26485,Brian Rice,M,12th,Rodriguez High School,99,65
26493,Stephanie Michael,F,12th,Rodriguez High School,99,70
26496,James Smith,M,9th,Rodriguez High School,99,95
26575,James Strong,M,11th,Rodriguez High School,99,79
26584,Christina Henry,F,11th,Rodriguez High School,99,71
26599,Elizabeth Ruiz,F,9th,Rodriguez High School,99,68
26685,Wayne Taylor,M,10th,Rodriguez High School,99,77
26691,Kathryn Tucker,F,9th,Rodriguez High School,99,61
26722,Robin Montes,F,12th,Rodriguez High School,99,89
26749,Cindy Marshall,F,9th,Rodriguez High School,99,92
26910,Anthony Lee,M,9th,Rodriguez High School,99,58
26941,Alex Flowers,M,12th,Rodriguez High School,99,65
26984,Amanda Santos,F,12th,Rodriguez High School,99,64
27024,Daniel Bowman,M,9th,Rodriguez High School,99,86
27031,Mr. Casey Vang,M,11th,Rodriguez High School,99,92
27038,Autumn Stevenson,F,11th,Rodriguez High School,99,93
27046,Sabrina Crawford,F,11th,Rodriguez High School,99,55
27149,Regina King,F,9th,Rodriguez High School,99,97
27176,Allen Fletcher,M,10th,Rodriguez High School,99,63
27261,Ryan Stevens,M,12th,Rodriguez High School,99,66
27337,Chelsea Bowers,F,12th,Rodriguez High School,99,78
27406,Stephanie Williams,F,9th,Rodriguez High School,99,97
27449,Justin Byrd,M,12th,Rodriguez High School,99,89
27518,David Miller,M,10th,Rodriguez High School,99,58
27541,Edward Holmes,M,10th,Rodriguez High School,99,62
27597,Joseph Meyers,M,9th,Rodriguez High School,99,90
27618,Eric Arias,M,10th,Rodriguez High School,99,84
27627,Sarah Andrews,F,9th,Rodriguez High School,99,85
27690,Troy Harrison,M,10th,Rodriguez High School,99,97
27706,Allen Reyes,M,10th,Rodriguez High School,99,67
27744,Eric Odonnell,M,11th,Rodriguez High School,99,60
27810,Cameron French,M,11th,Rodriguez High School,99,97
27877,Kristopher Perez,M,11th,Rodriguez High School,99,86
27882,Kelly Foster,F,11th,Rodriguez High School,99,60
27894,Jennifer Hughes,F,10th,Rodriguez High School,99,85
27948,Keith Jackson,M,10th,Rodriguez High School,99,58
27952,Carlos Vasquez,M,11th,Rodriguez High School,99,83
27959,Brittany Davis,F,9th,Rodriguez High School,99,83
28001,Terry Turner,M,9th,Rodriguez High School,99,74
28042,Sarah Durham,F,12th,Rodriguez High School,99,70
28088,Scott Shannon,M,10th,Rodriguez High School,99,65
28090,Andrea Davis,F,10th,Rodriguez High School,99,65
28142,Leah Ross,F,11th,Rodriguez High School,99,89
28202,Billy Johnson,M,11th,Rodriguez High School,99,85
28227,Jim Alvarez,M,9th,Rodriguez High School,99,93
28327,Sarah Kennedy,F,11th,Rodriguez High School,99,88
28333,William Dominguez,M,10th,Rodriguez High School,99,97
28342,Rebecca Suarez,F,11th,Rodriguez High School,99,82
28526,Kelsey Fisher,F,10th,Rodriguez High School,99,81
28531,Rachel White,F,9th,Rodriguez High School,99,86
28622,Mr. Matthew Cameron,M,9th,Rodriguez High School,99,65
28628,John Santiago,M,12th,Rodriguez High School,99,56
28645,Anne Jones,F,12th,Rodriguez High School,99,85
28675,Catherine Steele,F,9th,Rodriguez High School,99,57
28731,Erin Sherman,F,10th,Rodriguez High School,99,86
28769,Christopher Robinson,M,9th,Rodriguez High School,99,98
28774,Jennifer Obrien,F,11th,Rodriguez High School,99,70
28831,Steven Ware,M,11th,Rodriguez High School,99,85
28864,Carla Quinn,F,12th,Rodriguez High School,99,99
28890,Daniel Barry,M,10th,Rodriguez High School,99,91
28915,John Marks,M,12th,Rodriguez High School,99,77
28950,John Santos,M,12th,Rodriguez High School,99,95
29033,Anthony Cole,M,9th,Rodriguez High School,99,69
29061,Kelly Williams,F,9th,Rodriguez High School,99,57
29105,Steven White,M,10th,Rodriguez High School,99,55
29166,Alyssa Fritz,F,9th,Rodriguez High School,99,87
29197,Ruben Mullins,M,9th,Rodriguez High School,99,62
29209,Chad Clark,M,9th,Rodriguez High School,99,62
29222,John Salinas,M,12th,Rodriguez High School,99,57
29297,Christine Clark,F,9th,Rodriguez High School,99,60
29331,Dennis Guzman,M,10th,Rodriguez High School,99,70
29341,Dawn Perkins,F,9th,Rodriguez High School,99,70
29368,Dawn Wright,F,12th,Rodriguez High School,99,90
